sql_id,num_tables_used,num_kpis,primary_table,kpi_family,execution_count,frequency_bucket,analyst,dominant_hour,dominant_day_of_week
S001499,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_05,14,Monday
S000734,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_11,14,Monday
S001118,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_07,16,Monday
S001442,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_08,16,Monday
S001229,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_10,16,Monday
S001151,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_12,18,Monday
S001479,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_10,18,Monday
S001103,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_06,20,Monday
S001061,3,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Tuesday
S000210,3,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Tuesday
S000391,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Tuesday
S001465,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_04,16,Tuesday
S001396,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_06,9,Wednesday
S001064,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_09,9,Wednesday
S000573,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Wednesday
S000392,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Wednesday
S000698,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,11,Wednesday
S001055,3,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_01,12,Wednesday
S001056,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_08,13,Wednesday
S001351,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_04,14,Wednesday
S001078,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_05,16,Wednesday
S001102,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_11,18,Wednesday
S000574,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,8,Thursday
S000393,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,9,Thursday
S000699,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,11,Thursday
S000211,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,11,Thursday
S001423,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_06,12,Thursday
S001315,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_11,15,Thursday
S001112,4,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_08,10,Friday
S000212,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,11,Friday
S001000,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,18,Friday
S000394,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Saturday
S000395,3,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Sunday
S001185,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_03,14,Sunday
S000213,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_09,8,Monday
S000575,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Monday
S001488,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_01,10,Monday
S001051,1,3,support_tickets,support_sla,1,ad-hoc,analyst_09,11,Monday
S000700,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,11,Monday
S000396,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Monday
S000840,3,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_08,11,Monday
S001322,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_12,12,Monday
S000735,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_05,13,Monday
S000804,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,13,Monday
S001368,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_01,16,Monday
S001046,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_09,16,Monday
S001122,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_10,16,Monday
S001194,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_12,17,Monday
S000576,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,8,Tuesday
S000214,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Tuesday
S001247,3,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_08,10,Tuesday
S001184,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_10,11,Tuesday
S000577,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,10,Wednesday
S000215,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Wednesday
S000397,3,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Wednesday
S001035,4,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_06,15,Wednesday
S001451,1,3,support_tickets,support_sla,1,ad-hoc,analyst_01,16,Wednesday
S000578,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,8,Thursday
S000398,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Thursday
S001034,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_07,10,Thursday
S001212,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_09,11,Thursday
S000216,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,11,Thursday
S001262,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_08,14,Thursday
S001011,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_06,17,Thursday
S000579,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Friday
S000217,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,11,Friday
S001081,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_11,15,Friday
S001201,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_12,20,Friday
S000218,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Sunday
S000399,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,8,Monday
S000770,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_12,9,Monday
S000219,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Monday
S001427,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_08,10,Monday
S001196,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_02,11,Monday
S000805,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,11,Monday
S001367,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_07,12,Monday
S001381,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_07,14,Monday
S001090,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_03,15,Monday
S001173,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_01,15,Monday
S000220,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_07,10,Tuesday
S000400,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Tuesday
S000580,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Tuesday
S001428,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_12,12,Tuesday
